date,T,Po,P,U,tavg,tmin,tmax,prcp,wspd
2014-09-20,26.4375,750.825,754.1750000000001,69.125,27.1,23.8,30.9,,17.9
2014-09-21,25.3,751.4875,754.8625,66.625,27.2,23.4,29.9,,12.9
2014-09-22,26.05,752.5125,755.875,67.5,28.1,21.6,31.9,,11.9
2014-09-23,26.3125,753.425,756.825,69.375,28.0,21.2,31.9,,11.9
2014-09-24,26.8875,755.0625,758.4375,73.0,28.7,23.1,32.9,,8.0
2014-09-25,27.025,755.6875,759.0875,76.875,29.8,22.5,33.9,,4.7
2014-09-26,27.3375,755.825,759.1875,74.75,30.0,23.4,33.9,,4.2
2014-09-27,27.5125,756.2375,759.625,75.375,30.0,23.8,33.9,,5.0
2014-09-28,27.8,755.6125,759.0,74.375,30.3,23.2,33.9,,3.6
2014-09-29,28.125,755.175,758.5124999999999,75.75,30.8,23.7,35.9,,3.6
2014-09-30,28.6125,755.1625,758.525,75.625,30.0,24.3,35.9,,7.2
2014-10-01,27.7,755.8875,759.2375,75.375,28.7,24.9,32.9,,7.1
2014-10-02,27.725,754.525,757.8875,77.0,29.7,23.4,33.9,0.5,5.9
2014-10-03,27.1125,753.8875,757.2375,75.875,29.0,23.9,33.9,,8.1
2014-10-04,26.4625,754.9,758.2875,74.0,28.8,23.0,32.9,,6.9
2014-10-05,24.7375,756.9,760.3125,64.125,27.5,20.0,32.9,,14.7
2014-10-06,24.3,758.575,762.0,58.0,27.0,19.0,31.9,,13.4
2014-10-07,22.7875,758.775,761.5,64.75,25.4,17.4,30.9,,10.2
2014-10-08,22.2375,756.8625,760.2875,67.125,25.8,17.1,29.9,,8.0
2014-10-09,24.5125,755.2875,758.7,56.25,26.7,18.9,29.9,,9.5
2014-10-10,24.25,754.8375,758.2375,61.25,27.2,20.5,30.9,,11.1
2014-10-11,24.95,755.425,758.825,63.375,28.1,19.1,31.9,,11.4
2014-10-12,24.95,757.5,760.8875,57.5,27.1,20.5,31.9,,17.0
2014-10-13,23.6375,759.7,763.125,50.25,25.2,,,,
2014-10-14,22.225,760.6875,764.1375,57.375,24.0,19.0,27.9,,14.4
2014-10-15,21.7,760.0125,763.4625,64.5,24.1,16.0,28.9,,7.1
2014-10-16,22.5375,760.1625,763.6125,72.375,25.3,17.4,29.9,,6.6
2014-10-17,22.3,759.9,763.3375,74.375,25.1,17.3,29.9,,5.4
2014-10-18,22.9375,758.925,762.35,75.25,25.7,18.1,30.9,,6.3
2014-10-19,23.6625,758.525,761.95,75.625,26.2,18.9,31.9,,6.3
2014-10-20,24.475,757.7875,761.2125,75.875,27.6,19.3,31.9,,7.1
2014-10-21,26.375,758.1375,761.55,73.25,27.5,21.7,31.9,0.0,6.3
2014-10-22,25.225,758.9625,762.35,60.875,26.0,23.0,29.9,,16.7
2014-10-23,21.825,759.275,762.7,70.5,24.2,20.0,26.9,0.8,9.0
2014-10-24,22.3625,758.9875,762.425,79.5,24.1,20.0,27.9,,5.7
2014-10-25,23.0875,759.2375,762.675,80.625,25.6,19.1,28.9,,4.8
2014-10-26,23.7375,759.525,762.95,83.0,24.8,21.3,28.9,0.0,5.4
2014-10-27,25.8125,758.8625,762.275,68.5,27.4,21.5,32.9,0.0,5.9
2014-10-28,24.35,759.0875,762.5125,71.0,27.0,19.4,29.9,,6.5
2014-10-29,25.15,759.125,762.525,71.875,27.1,22.0,30.9,,7.5
2014-10-30,24.35,758.35,761.7624999999999,77.125,26.6,20.2,29.9,,5.4
2014-10-31,24.25,757.2125,760.625,79.125,26.6,20.1,30.9,,4.4
2014-11-01,24.9375,756.2625,759.6625,80.125,27.6,20.7,31.9,,3.8
2014-11-02,22.8875,758.975,762.3875,67.25,22.6,20.0,25.9,,20.0
2014-11-03,19.65,760.5625,764.025,57.5,22.0,18.0,25.9,,14.4
2014-11-04,20.2375,760.025,763.5,64.375,21.8,18.4,23.3,,6.8
2014-11-05,22.025,759.6,763.0625,77.25,23.0,18.7,26.1,3.6,5.3
2014-11-06,19.7125,760.1,763.5625,89.625,19.8,18.7,21.9,10.2,9.6
2014-11-07,17.6625,760.3,763.7875,89.625,17.3,16.7,19.4,11.2,9.8
2014-11-08,17.0,761.225,764.7375,90.125,18.8,15.4,20.9,5.8,12.9
2014-11-09,18.7,761.2375,764.7125,77.125,18.7,17.1,21.9,2.3,10.2
2014-11-10,18.3,760.2625,763.7625,85.0,18.6,16.7,22.0,0.0,9.2
2014-11-11,19.225,759.7125,763.1875,86.5,19.0,17.7,21.6,4.1,6.9
2014-11-12,18.075,760.9125,764.3875,83.5,18.8,16.8,20.9,0.5,13.7
2014-11-13,17.775,762.825,766.325,72.375,19.0,15.4,21.9,0.3,12.6
2014-11-14,18.05,762.1625,765.6625,72.0,19.5,15.4,23.9,0.0,7.7
2014-11-15,20.25,761.725,765.2,72.625,21.8,15.4,25.9,,5.6
2014-11-16,20.8125,760.625,764.0875,68.625,21.8,16.3,26.9,,11.7
2014-11-17,18.1,762.4,765.8875,62.125,18.9,14.7,23.9,,19.7
2014-11-18,17.85,763.725,767.2375,62.0,18.8,13.8,22.9,,16.8
2014-11-19,17.375,762.6875,766.175,65.75,18.8,13.9,23.9,,7.1
2014-11-20,17.9625,760.65,764.15,73.625,19.9,13.1,25.1,,5.6
2014-11-21,19.4375,759.6125,763.1,76.875,21.5,14.0,26.9,,4.8
2014-11-22,20.725,758.9375,762.4125,75.375,23.1,15.2,27.9,,4.4
2014-11-23,21.3625,759.1125,762.575,78.125,23.5,16.9,28.9,,6.5
2014-11-24,21.7625,758.1875,761.625,80.25,23.9,17.6,28.9,,4.4
2014-11-25,21.875,756.9125,760.3375,77.625,22.2,17.9,27.9,,7.8
2014-11-26,21.275,756.9875,760.4125,75.5,22.6,17.1,25.9,,7.5
2014-11-27,22.8875,757.7125,761.1375,73.875,24.2,18.0,27.9,,8.3
2014-11-28,22.8375,757.625,761.05,82.25,24.1,20.8,26.9,0.3,3.3
2014-11-29,24.15,756.35,759.775,80.625,25.4,21.2,28.9,0.3,6.2
2014-11-30,24.375,756.375,759.775,82.375,24.0,22.5,28.9,,6.9
2014-12-01,16.775,760.5375,764.0125,65.0,16.1,14.4,19.1,1.3,22.1
2014-12-02,12.1625,762.4125,765.9625,82.375,12.8,11.2,14.9,6.9,11.1
2014-12-03,14.1125,760.5124999999999,764.05,91.0,14.0,12.0,16.4,6.1,8.7
2014-12-04,11.8875,764.1875,767.775,70.125,13.6,8.6,15.9,4.8,22.1
2014-12-05,12.75,764.225,767.7875,51.875,14.3,9.4,18.7,0.0,11.6
2014-12-06,14.8875,762.1875,765.725,54.875,15.7,9.0,20.3,1.3,7.2
2014-12-07,11.95,762.375,765.925,87.875,12.6,11.4,13.0,5.6,11.3
2014-12-08,14.35,762.95,766.5375,74.125,16.4,10.6,19.5,0.3,10.8
2014-12-09,17.225,762.9,766.4375,65.5,18.7,13.6,23.9,0.0,6.0
2014-12-10,18.0875,761.775,765.3,61.375,17.7,14.8,22.9,,12.6
2014-12-11,14.3375,763.0625,766.5875,61.5,13.8,10.8,17.9,,21.1
2014-12-12,11.8375,766.4125,770.025,43.875,12.3,9.6,16.9,,22.8
2014-12-13,10.5375,766.75,770.375,46.0,12.3,6.4,17.9,,14.1
2014-12-14,11.9375,764.575,768.1875,55.5,14.3,6.4,20.0,,4.5
2014-12-15,15.4875,762.8125,766.3375,59.375,17.2,8.1,21.9,,8.6
2014-12-16,13.8875,766.8375,770.375,39.5,13.1,10.1,16.9,,25.2
2014-12-17,10.2625,768.075,771.7,31.875,11.2,6.0,16.3,,17.1
2014-12-18,10.4375,767.0375,770.6625,44.5,13.2,4.3,16.9,0.5,5.4
2014-12-19,9.9625,765.525,769.1374999999999,87.375,10.1,8.5,13.9,1.5,4.8
2014-12-20,10.4,762.775,766.4,71.125,12.7,4.2,19.9,1.3,4.7
2014-12-21,12.7375,765.05,768.6375,51.375,13.6,6.7,19.0,0.0,14.9
2014-12-22,9.675,765.425,769.05,50.375,11.8,4.4,17.9,,10.5
2014-12-23,11.525,763.6125,767.1999999999999,62.375,12.7,5.1,14.9,1.0,4.4
2014-12-24,15.0875,763.325,766.8875,76.625,17.0,9.5,22.5,,4.5
2014-12-25,16.625,762.1625,765.6625,77.625,18.0,13.0,20.9,4.6,6.8
2014-12-26,15.6375,762.3875,765.8875,78.5,15.5,12.9,19.5,1.8,8.3
2014-12-27,12.4125,763.7125,767.275,93.625,12.5,11.5,13.9,22.9,11.9
2014-12-28,11.2625,764.675,768.2625,78.625,11.2,9.0,14.9,0.3,17.0
2014-12-29,9.9375,762.7875,766.425,74.375,12.3,4.6,19.9,0.0,8.1
2014-12-30,11.125,761.55,765.15,69.375,13.2,4.4,21.5,,4.1
2014-12-31,12.725,763.1625,766.75,63.875,15.6,4.9,22.9,,7.4
2015-01-01,13.5375,765.5125,769.0749999999999,48.0,14.1,9.4,20.3,,12.7
2015-01-02,11.8375,765.375,768.9875,54.5,13.8,5.9,20.2,,4.7
2015-01-03,12.2375,763.1625,766.775,72.5,14.5,6.4,21.2,,3.3
2015-01-04,14.5625,759.2875,762.85,76.875,17.7,7.5,22.0,,4.2
2015-01-05,18.75,757.175,760.6625,81.75,20.0,15.8,21.9,0.5,2.9
2015-01-06,19.875,757.8,761.25,85.75,19.2,17.9,24.6,,5.4
2015-01-07,13.725,762.6625,766.1625,72.25,12.8,11.6,15.9,,19.1
2015-01-08,12.075,766.3000000000001,769.9,59.5,13.8,7.5,18.9,,14.4
2015-01-09,12.1375,765.825,769.4125,62.75,14.3,8.1,17.9,,8.1
2015-01-10,14.025,764.5875,768.175,53.625,14.4,9.5,19.9,1.0,10.2
2015-01-11,11.9,764.15,767.725,74.0,12.6,9.1,16.3,6.9,9.6
2015-01-12,10.225,764.15,767.7375,93.625,10.8,9.7,11.9,46.0,11.9
2015-01-13,11.175,763.3,766.8875,83.625,11.6,9.4,14.9,1.5,13.5
2015-01-14,11.8875,764.0875,767.675,68.5,12.3,8.2,18.3,0.5,14.9
2015-01-15,10.6375,764.2625,767.8625,71.25,12.5,4.8,18.9,0.0,8.0
2015-01-16,13.0625,764.0375,767.625,68.5,15.5,6.6,21.5,,7.8
2015-01-17,13.325,764.9625,768.55,61.125,15.1,9.2,19.9,,10.2
2015-01-18,12.9625,764.8,768.4,61.75,15.0,6.4,20.0,,10.5
2015-01-19,13.2,763.8,767.375,50.0,14.3,7.9,21.9,,8.6
2015-01-20,12.5875,762.35,765.9375,73.125,15.6,6.0,21.9,,4.1
2015-01-21,15.55,762.4125,765.9625,67.25,17.0,11.3,22.9,,8.1
2015-01-22,14.075,762.95,766.5125,58.375,15.6,8.7,22.9,,6.6
2015-01-23,12.9875,761.7,765.2625,68.125,16.0,6.0,22.9,,8.3
2015-01-24,15.425,760.8875,764.425,76.625,17.8,9.3,20.9,0.3,5.4
2015-01-25,18.35,760.5625,764.0875,80.75,18.5,15.8,23.2,,5.0
2015-01-26,17.925,760.35,763.85,83.0,18.8,14.5,23.5,,5.7
2015-01-27,17.5375,759.7625,763.2625,81.875,18.8,13.8,22.9,,4.2
2015-01-28,17.425,760.1,763.5875,73.25,18.0,15.4,20.9,,7.5
2015-01-29,16.85,761.1625,764.675,70.25,16.5,13.7,22.2,,8.9
2015-01-30,13.242857142857144,763.5428571428572,767.5285714285714,65.71428571428571,12.2,10.2,18.0,,16.4
2015-01-31,11.55,766.5625,770.15,67.75,12.1,7.9,16.0,,12.3
2015-02-01,12.6,766.85,770.4375,68.5,13.2,10.3,16.9,,10.8
2015-02-02,13.9375,765.775,769.3625,71.0,16.1,7.8,22.0,,6.2
2015-02-03,16.1125,765.225,768.775,72.125,16.5,11.6,21.5,,8.3
2015-02-04,12.3,765.0875,768.6375,71.125,11.8,10.7,14.9,,16.7
2015-02-05,10.75,766.5875,770.2125,58.375,11.2,9.4,14.0,0.3,18.5
2015-02-06,10.6,765.3375,768.95,62.75,12.6,6.8,14.9,,9.0
2015-02-07,12.95,763.375,766.95,65.125,13.4,10.0,16.9,,7.2
2015-02-08,12.8125,764.8875,768.475,46.5,13.3,8.8,18.9,,14.7
2015-02-09,11.7625,765.525,769.1375,57.75,14.3,5.3,18.9,,8.1
2015-02-10,12.4625,762.9,766.4875,67.75,15.5,6.9,18.9,,4.5
2015-02-11,13.8,760.9,764.4375,68.375,14.5,10.8,18.1,,6.9
2015-02-12,14.5875,760.4625,764.0,62.875,16.2,9.9,22.9,,6.8
2015-02-13,14.125,760.2375,763.8,63.75,17.0,7.3,23.0,,5.6
2015-02-14,16.7125,759.075,762.575,64.5,18.3,11.2,23.2,0.3,5.0
2015-02-15,16.6875,758.9875,762.5,87.875,16.8,13.9,20.8,2.3,5.9
2015-02-16,17.425,759.375,762.85,88.0,18.0,14.1,21.9,0.5,5.6
2015-02-17,18.0375,758.9375,762.425,82.875,20.5,12.8,25.9,0.0,5.1
2015-02-18,18.15,760.575,764.0625,78.375,20.2,13.8,23.9,,5.9
2015-02-19,18.5625,761.325,764.825,72.375,19.6,16.2,22.9,0.0,7.8
2015-02-20,19.4375,759.7375,763.2125,74.375,20.7,16.3,23.9,,9.2
2015-02-21,20.375,757.8875,761.3375,82.125,21.0,18.2,24.6,11.7,5.3
2015-02-22,20.8625,758.275,761.725,86.75,21.8,18.4,25.9,9.7,6.2
2015-02-23,20.0375,757.525,760.975,91.75,21.0,18.9,21.9,16.5,6.2
2015-02-24,20.975,756.875,760.325,86.375,22.3,18.9,25.9,0.5,10.7
2015-02-25,21.725,756.4875,759.925,82.75,22.7,19.5,25.9,0.3,13.1
2015-02-26,22.1875,756.9,760.35,80.375,23.5,19.5,27.9,0.0,11.1
2015-02-27,21.0375,757.55,761.0,81.875,22.4,19.9,24.9,,12.3
2015-02-28,20.4875,759.025,762.475,79.625,19.0,16.9,22.9,,9.3
2015-03-01,14.4875,762.5,766.0125,67.125,14.6,12.0,18.3,0.0,18.2
2015-03-02,14.825,758.925,762.4375,72.5,16.4,12.0,17.9,0.5,6.5
2015-03-03,15.7125,756.1625,759.65,91.625,15.0,12.6,18.3,2.8,9.8
2015-03-04,12.45,758.6375,762.2,92.0,12.8,11.4,13.9,0.5,9.8
2015-03-05,14.1125,758.7,762.225,95.375,13.2,12.9,15.3,3.6,7.4
2015-03-06,11.4125,760.025,763.5875,93.375,11.5,10.6,12.5,0.0,10.4
2015-03-07,13.9125,760.475,764.0125,87.25,15.0,10.4,17.7,,6.2
2015-03-08,18.4875,759.7375,763.2375,85.875,19.4,15.5,21.9,0.0,4.1
2015-03-09,19.3625,760.675,764.15,80.75,18.8,16.8,23.4,2.0,8.1
2015-03-10,14.65,763.25,766.775,88.75,14.5,13.9,17.9,0.5,11.6
2015-03-11,13.1125,763.4875,767.0375,89.625,13.1,12.0,13.9,7.1,9.5
2015-03-12,13.0,762.5625,766.1375,90.25,14.7,11.2,15.9,6.1,6.9
2015-03-13,15.675,760.7875,764.325,83.5,16.7,13.1,17.9,3.6,4.8
2015-03-14,18.6625,760.1875,763.6875,85.375,19.1,15.9,20.6,0.0,4.2
2015-03-15,20.2625,758.475,761.9375,90.5,21.6,19.0,22.9,0.3,5.1
2015-03-16,22.2875,757.8875,761.325,86.375,23.6,20.1,25.9,,9.3
2015-03-17,22.775,755.5875,759.0,82.5,23.2,20.9,24.9,0.0,13.1
2015-03-18,23.3875,754.6375,758.0375,82.5,24.3,20.9,25.9,,11.6
2015-03-19,23.9,756.125,759.525,81.875,24.9,21.6,28.9,,8.1
2015-03-20,24.325,757.8875,761.3,76.625,25.5,20.6,29.9,,6.8
2015-03-21,22.3,759.2,762.6375,77.125,23.1,19.5,25.9,,10.5
2015-03-22,21.6625,759.5625,763.0125,74.375,22.2,19.5,24.0,0.0,6.5
2015-03-23,19.2375,760.8875,764.3625,80.125,19.7,17.1,22.9,1.0,8.4
2015-03-24,19.5125,763.45,766.9375,72.375,19.8,17.7,23.0,,9.8
2015-03-25,18.87142857142857,764.1142857142858,768.0142857142857,72.42857142857143,18.7,16.2,21.7,2.3,7.7
2015-03-26,16.775000000000002,762.2,768.625,90.25,18.0,15.5,18.9,0.8,5.0
2015-03-27,19.55,760.35,766.775,83.0,21.4,16.5,24.9,,4.4
2015-03-28,21.075,757.45,763.775,75.5,23.2,16.5,26.9,,6.0
2015-03-29,20.375,755.65,761.95,82.75,22.9,16.5,25.9,,7.2
2015-03-30,22.825,754.55,760.8,78.25,24.2,20.0,27.9,0.0,9.6
2015-03-31,24.514285714285712,756.157142857143,759.9571428571428,75.57142857142857,25.2,21.5,28.9,0.0,11.3
2015-04-01,24.1,755.1625,758.575,81.875,25.7,21.6,27.9,0.0,14.1
2015-04-02,25.3,751.9125,755.2875,80.125,27.3,23.2,30.9,,18.0
2015-04-03,25.3875,751.35,754.7,81.25,26.8,24.2,27.9,,15.8
2015-04-04,26.4125,753.2375,756.6375,76.0,27.3,24.6,31.9,,16.8
2015-04-05,26.375,754.7875,758.15,68.0,27.5,22.2,31.9,,12.8
2015-04-06,25.2625,755.1875,758.5625,74.375,28.1,19.7,32.9,,5.6
2015-04-07,22.875,757.3375,760.7375,74.75,21.5,16.1,29.4,16.3,16.2
2015-04-08,13.5625,761.825,765.325,88.125,14.6,12.1,17.9,17.3,13.7
2015-04-09,13.5875,760.8875,764.45,89.875,14.2,12.7,14.9,5.1,9.8
2015-04-10,13.4125,761.25,764.775,89.5,14.2,12.5,15.9,18.8,11.0
2015-04-11,13.875,761.775,765.325,92.0,15.6,12.2,16.9,9.4,5.9
2015-04-12,18.325,761.65,765.175,75.125,20.2,12.7,24.9,5.8,9.0
2015-04-13,19.925,761.2,764.6875,61.25,22.0,12.9,27.9,0.0,9.3
2015-04-14,18.7375,760.5625,764.025,51.5,21.2,9.9,27.9,,6.3
2015-04-15,19.725,758.2,761.675,61.125,23.0,11.5,28.9,,9.8
2015-04-16,21.55,757.4625,760.9,68.375,24.6,13.6,30.9,,5.6
2015-04-17,22.2625,755.2625,758.7,71.25,24.8,16.1,28.9,,12.8
2015-04-18,23.9,753.425,756.825,81.5,26.3,20.9,27.9,,13.1
2015-04-19,26.15,752.125,755.475,81.875,27.7,24.5,31.9,0.0,14.6
2015-04-20,22.4,752.8875,756.275,86.75,21.0,17.1,26.9,28.7,13.2
2015-04-21,21.0625,757.0625,760.525,70.125,22.1,17.1,25.9,,15.5
2015-04-22,21.8125,759.6125,763.0625,64.125,23.2,17.0,26.9,,9.2
2015-04-23,21.7,760.525,763.975,73.125,22.9,19.7,24.9,0.3,7.2
2015-04-24,22.3625,759.975,763.4125,79.75,23.7,19.3,27.2,1.0,6.0
2015-04-25,23.625,759.0125,762.45,82.375,25.3,19.9,28.9,1.5,5.6
2015-04-26,22.4875,758.9875,762.4125,87.25,22.8,21.1,24.9,4.6,6.0
2015-04-27,23.975,757.0625,760.5125,77.125,25.8,19.6,29.9,,6.0
2015-04-28,25.6,754.95,758.3375,74.75,27.1,21.7,30.9,,8.6
2015-04-29,25.7875,754.7125,758.1125,80.125,27.1,21.5,31.9,13.7,6.3
2015-04-30,26.6625,754.525,757.925,75.0,28.6,22.1,31.9,,7.7
2015-05-01,26.175,753.55,756.9375,78.375,27.7,24.9,30.9,12.2,16.2
2015-05-02,26.975,753.0125,756.3625,78.375,27.2,23.9,30.9,,12.2
2015-05-03,27.3625,753.425,756.8,80.5,27.9,24.7,33.9,39.9,6.9
2015-05-04,27.475,753.6625,757.0125,81.625,27.6,23.6,32.9,87.1,8.5
2015-05-05,25.4,752.6625,756.05,87.625,27.0,23.5,29.9,17.3,8.7
2015-05-06,24.7125,752.4,755.8,88.875,25.5,22.6,28.9,79.5,12.0
2015-05-07,25.0625,753.7,757.1125,88.625,26.3,22.4,29.9,105.4,8.0
2015-05-08,26.825,752.525,755.8875,84.5,27.9,24.1,29.9,1.8,10.2
2015-05-09,25.2625,752.8375,756.2125,88.125,24.6,22.6,29.1,37.3,8.3
2015-05-10,24.875,753.8375,757.2375,83.125,26.5,21.8,28.9,,7.5
2015-05-11,24.2125,754.2,757.5875,87.0,23.6,20.3,28.9,44.5,8.1
2015-05-12,23.6625,756.375,759.7875,57.875,25.5,19.2,29.9,40.6,10.5
2015-05-13,25.1125,755.375,758.8,75.5,26.8,19.8,29.9,0.0,10.5
2015-05-14,27.475,755.1875,758.5375,75.0,28.6,24.1,32.9,0.0,12.6
2015-05-15,27.67142857142857,754.3714285714286,758.1142857142858,76.85714285714286,28.8,25.7,32.9,14.5,14.1
2015-05-16,23.95,754.0375,757.4125,89.875,24.3,22.2,28.9,26.4,7.1
2015-05-17,24.3375,752.5125,755.9125,90.0,25.4,22.9,26.9,47.5,7.5
2015-05-18,26.7625,751.95,755.325,84.0,28.8,23.5,31.9,1.8,10.8
2015-05-19,28.1,751.1625,754.5,81.5,29.7,26.4,32.9,0.0,11.6
2015-05-20,25.05,751.3625,754.7,89.875,24.4,22.7,28.9,63.5,8.9
2015-05-21,23.775,752.6125,756.025,91.875,24.1,22.0,25.9,46.5,5.7
2015-05-22,22.4875,753.0,756.4125,91.125,23.5,21.5,23.9,5.6,8.4
2015-05-23,23.4375,751.0875,754.4875,92.5,24.0,22.4,25.9,30.2,5.6
2015-05-24,24.9125,751.15,754.525,91.75,25.5,23.0,27.0,13.2,2.7
2015-05-25,26.0625,751.5875,754.9625,88.25,27.0,24.3,31.9,31.0,5.1
2015-05-26,26.1125,752.325,755.6875,90.125,26.1,23.9,28.9,21.8,7.8
2015-05-27,28.4625,751.175,754.5375,82.875,29.8,25.4,33.9,0.0,9.3
2015-05-28,29.4875,750.0,753.3375,78.25,31.1,26.9,34.9,,11.4
2015-05-29,29.9875,750.8,754.125,75.75,31.5,27.4,35.9,0.0,11.6
2015-05-30,27.275,751.975,755.325,84.875,27.8,24.1,33.9,54.4,8.6
2015-05-31,24.6375,752.2,755.5875,91.125,25.1,23.0,29.9,26.4,6.0
2015-06-01,25.775,752.2875,755.6625,88.625,27.0,22.7,31.9,26.7,7.8
2015-06-02,28.9875,753.0,756.3625,78.25,28.8,24.5,32.9,1.8,10.4
2015-06-03,29.6625,753.7125,757.0375,72.625,30.7,25.8,34.9,,11.1
2015-06-04,27.8375,752.95,756.2875,80.25,29.1,24.5,34.9,19.1,8.4
2015-06-05,26.275,752.0625,755.4,87.625,27.0,24.3,30.8,40.9,6.0
2015-06-06,26.725,752.2,755.55,84.375,27.4,24.2,31.9,1.5,7.4
2015-06-07,28.475,752.7625,756.1125,76.0,29.4,24.0,32.9,,10.8
2015-06-08,28.8125,752.25,755.6,75.625,30.6,25.7,33.9,6.1,11.7
2015-06-09,28.975,751.525,754.85,75.875,28.9,25.9,32.9,1.0,13.7
2015-06-10,27.8,751.6375,755.0,85.375,27.8,24.9,32.9,14.5,8.3
2015-06-11,27.425,752.4,755.775,84.25,27.8,23.9,33.9,25.7,6.9
2015-06-12,26.0375,752.9,756.275,86.875,26.5,23.5,32.9,15.7,6.9
2015-06-13,27.0375,752.1,755.4625,83.125,27.8,23.9,32.9,17.3,7.4
2015-06-14,27.4875,752.55,755.8875,83.875,29.7,23.6,33.9,10.7,8.4
2015-06-15,28.2375,753.45,756.825,79.5,29.0,24.5,33.9,6.4,8.3
2015-06-16,27.925,752.5625,755.9,80.5,30.3,24.5,33.9,1.5,7.2
2015-06-17,29.775,750.6125,753.9625,70.125,31.1,25.0,34.9,,10.2
2015-06-18,30.2875,750.25,753.575,69.0,31.7,25.3,34.9,,9.2
2015-06-19,30.4,750.8875,754.2125,68.25,32.0,25.4,35.9,,9.3
2015-06-20,30.5375,751.375,754.7125,67.75,31.3,25.8,35.1,,8.0
2015-06-21,28.1,750.625,753.975,80.375,29.3,25.0,34.9,14.0,7.7
2015-06-22,27.925,749.325,752.675,80.375,28.9,24.9,32.9,17.5,8.3
2015-06-23,26.55,749.65,752.9875,86.25,27.6,24.3,30.9,17.5,11.4
2015-06-24,27.0,750.425,753.8125,85.125,28.2,24.3,30.9,5.1,10.1
2015-06-25,29.0,750.475,753.8125,79.5,30.1,26.1,32.9,1.5,10.8
2015-06-26,30.1375,750.6125,753.95,73.375,31.2,27.2,34.9,5.3,11.1
2015-06-27,30.125,752.3375,755.675,70.75,31.1,27.4,34.9,0.0,13.2
2015-06-28,30.175,753.275,756.6125,70.75,31.5,26.7,34.9,0.0,11.7
2015-06-29,30.4625,752.1,755.425,69.0,31.6,26.5,34.9,,11.6
2015-06-30,30.625,750.45,753.7625,69.5,31.9,27.6,36.9,,11.9
2015-07-01,30.8375,748.95,752.2625,69.875,32.3,27.8,35.9,,11.7
2015-07-02,31.0875,748.2625,751.5625,70.0,32.2,28.2,36.9,,12.8
2015-07-03,30.6,748.175,751.475,71.75,32.1,28.0,36.9,0.0,11.6
2015-07-04,30.275,748.4875,751.7875,71.875,30.5,28.3,34.9,,11.0
2015-07-05,27.425,749.0875,752.425,83.875,28.3,25.1,31.9,16.0,8.4
2015-07-06,26.4625,748.5875,751.95,74.875,27.6,23.8,30.9,,12.9
2015-07-07,27.4375,747.95,751.2875,65.125,27.9,25.0,31.9,,17.0
2015-07-08,26.5,748.125,751.4625,63.625,27.7,23.9,30.9,0.0,16.8
2015-07-09,25.6375,745.8625,749.2,74.375,26.1,23.8,29.1,56.9,21.0
2015-07-10,28.0375,747.1375,750.475,76.625,29.3,23.4,34.2,5.3,11.1
2015-07-11,29.0875,747.05,750.4,70.5,31.3,24.0,34.9,0.0,11.3
2015-07-12,29.8125,747.5875,750.9125,70.875,32.1,25.0,36.9,,6.8
2015-07-13,30.9,748.1375,751.45,69.875,32.5,26.3,36.9,,6.3
2015-07-14,30.4875,748.0625,751.375,70.75,32.4,25.6,36.9,,7.4
2015-07-15,30.6625,747.325,750.625,70.5,31.5,26.8,35.9,36.6,8.0
2015-07-16,28.200000000000003,746.85,750.175,81.25,29.2,23.9,34.9,66.8,8.4
2015-07-17,27.675,747.6625,751.0125,84.5,28.1,24.7,32.9,157.2,8.0
2015-07-18,27.675,748.0625,751.4,83.625,28.1,24.6,33.1,8.4,7.2
2015-07-19,28.7875,747.9625,751.3,80.25,29.9,24.8,34.9,4.3,6.9
2015-07-20,27.125,747.9625,751.2875,85.625,28.5,25.4,31.9,13.5,8.7
2015-07-21,25.7375,751.025,754.4,89.375,27.0,24.4,28.9,33.5,9.2
2015-07-22,27.5125,752.2625,755.6375,80.125,27.3,24.9,31.9,0.5,8.1
2015-07-23,27.7625,751.75,755.1,82.5,28.0,25.4,30.9,6.4,9.0
2015-07-24,26.4125,751.3375,754.7,85.625,27.5,24.5,29.9,4.8,10.2
2015-07-25,27.5375,751.0375,754.4125,81.25,28.1,25.3,30.9,0.0,8.6
2015-07-26,28.0,752.6875,756.0625,80.0,29.2,25.9,32.9,6.4,12.8
2015-07-27,25.775,754.8375,758.225,87.375,27.8,24.5,31.9,17.0,9.0
2015-07-28,27.0375,755.5125,758.9125,78.75,27.7,23.9,32.9,,8.3
2015-07-29,26.8125,755.05,758.4125,77.625,28.0,23.4,30.9,,9.5
2015-07-30,26.675,754.7625,758.1375,78.375,27.7,24.3,31.9,7.9,9.3
2015-07-31,28.125,754.825,758.2125,69.0,29.3,23.3,32.9,,9.3
2015-08-01,27.75,754.9,758.2625,75.875,29.8,23.6,33.9,,6.0
2015-08-02,28.05,755.3625,758.7375,73.25,30.0,24.6,34.9,0.0,6.9
2015-08-03,27.7375,754.5625,757.925,75.75,30.5,23.3,34.9,,5.7
2015-08-04,28.5625,752.8125,756.15,71.75,30.8,23.4,34.9,,5.9
2015-08-05,28.8875,751.1375,754.4875,72.75,31.2,24.0,34.9,,5.3
2015-08-06,29.575,750.6625,754.0,70.75,30.7,24.8,35.5,,5.7
2015-08-07,30.0,749.725,753.05,67.0,31.9,24.2,36.9,,10.2
